ts,open,high,low,close,volume
2017-10-04 00:00:00+00:00,4309.71,4372.46,4143.59,4208.27,888.05
2017-10-05 00:00:00+00:00,4208.27,4354.29,4110.58,4293.14,785.47
2017-10-06 00:00:00+00:00,4293.14,4417.04,4292.52,4368.4,520.35
2017-10-07 00:00:00+00:00,4368.4,4476.87,4313.56,4423.86,307.13
2017-10-08 00:00:00+00:00,4423.86,4654.84,4423.86,4638.32,533.4
2017-10-09 00:00:00+00:00,4638.32,4886.92,4551.13,4787.26,664.97
2017-10-10 00:00:00+00:00,4787.26,4958.87,4681.56,4782.85,1061.12
2017-10-11 00:00:00+00:00,4782.85,4881.26,4711.16,4821.13,762.29
2017-10-12 00:00:00+00:00,4821.13,5438.89,4810.39,5429.14,1291.71
2017-10-13 00:00:00+00:00,5429.14,5844.08,5379.85,5649.43,1903.53
2017-10-14 00:00:00+00:00,5649.43,5897.91,5580.63,5869.12,992.19
2017-10-15 00:00:00+00:00,5869.12,5920.84,5401.54,5699.83,1256.79
2017-10-16 00:00:00+00:00,5709.77,5788.76,5585.42,5764.76,1347.4
2017-10-17 00:00:00+00:00,5759.82,5774.99,5509.06,5595.01,1309.81
2017-10-18 00:00:00+00:00,5595.01,5596.04,5039.32,5550.26,2095.01
2017-10-19 00:00:00+00:00,5512.84,5709.69,5490.53,5664.96,1917.63
2017-10-20 00:00:00+00:00,5684.31,6108.35,5600.13,6009.89,2008.97
2017-10-21 00:00:00+00:00,6009.88,6170.74,5850.86,6023.95,1681.78
2017-10-22 00:00:00+00:00,6024.13,6059.85,5720.28,5950.48,1382.55
2017-10-23 00:00:00+00:00,5950.51,6079.51,5622.87,5914.35,1850.43
2017-10-24 00:00:00+00:00,5914.56,5922.66,5450.58,5478.04,2600.43
2017-10-25 00:00:00+00:00,5478.04,5705.05,5287.76,5690.13,2293.59
2017-10-26 00:00:00+00:00,5690.13,5939.44,5650.23,5879.22,1990.8
2017-10-27 00:00:00+00:00,5862.12,5979.91,5650.85,5748.65,1421.19
2017-10-28 00:00:00+00:00,5768.77,5850.01,5630.82,5704.35,1289.42
2017-10-29 00:00:00+00:00,5719.94,6189.81,5648.81,6169.57,1822.76
2017-10-30 00:00:00+00:00,6169.57,6248.22,6030.25,6120.49,1487.41
2017-10-31 00:00:00+00:00,6120.52,6496.92,6100.13,6462.23,1527.51
2017-11-01 00:00:00+00:00,6462.17,6773.91,6338.54,6738.45,1684.14
2017-11-02 00:00:00+00:00,6753.19,7299.76,6686.94,7020.09,2502.03
2017-11-03 00:00:00+00:00,7020.11,7345.67,6923.4,7115.68,1893.01
2017-11-04 00:00:00+00:00,7115.61,7479.68,6902.89,7357.39,1413.75
2017-11-05 00:00:00+00:00,7357.39,7589.89,7280.06,7345.8,1217.95
2017-11-06 00:00:00+00:00,7345.8,7401.1,6906.5,6960.06,1780.07
2017-11-07 00:00:00+00:00,6960.08,7198.1,6902.93,7063.44,1453.54
2017-11-08 00:00:00+00:00,7063.4,7768.03,6658.35,7304.13,2814.44
2017-11-09 00:00:00+00:00,7304.19,7390.98,7016.28,7080.19,1927.51
2017-11-10 00:00:00+00:00,7080.19,7278.91,6258.88,6496.8,3257.17
2017-11-11 00:00:00+00:00,6508.65,6797.27,6100.8,6246.5,2732.65
2017-11-12 00:00:00+00:00,6245.45,6625.51,5329.37,5849.6,4947.64
2017-11-13 00:00:00+00:00,5810.93,6695.66,5705.11,6471.84,2595.62
2017-11-14 00:00:00+00:00,6465.89,6683.99,6311.69,6574.69,1271.66
2017-11-15 00:00:00+00:00,6574.66,7296.31,6574.66,7248.57,1803.19
2017-11-16 00:00:00+00:00,7238.76,7937.51,7077.56,7862.92,2342.72
2017-11-17 00:00:00+00:00,7862.68,7987.39,7452.79,7700.25,3954.62
2017-11-18 00:00:00+00:00,7700.25,7820.03,7422.68,7762.0,3954.07
2017-11-19 00:00:00+00:00,7762.0,8122.86,7650.29,8053.41,3892.19
2017-11-20 00:00:00+00:00,8037.48,8319.49,7954.18,8212.84,3908.44
2017-11-21 00:00:00+00:00,8212.46,8399.23,7802.72,8119.68,4512.19
2017-11-22 00:00:00+00:00,8119.68,8322.29,8091.39,8206.09,3577.81
2017-11-23 00:00:00+00:00,8206.18,8260.16,8000.79,8000.8,4092.1
2017-11-24 00:00:00+00:00,8020.66,8368.04,7851.47,8139.81,4074.36
2017-11-25 00:00:00+00:00,8139.81,8734.47,8091.09,8700.02,4270.97
2017-11-26 00:00:00+00:00,8700.08,9349.98,8606.3,9129.05,4157.52
2017-11-27 00:00:00+00:00,9129.1,9655.48,9113.27,9641.71,4543.41
2017-11-28 00:00:00+00:00,9649.98,9938.57,9571.56,9896.69,4917.78
2017-11-29 00:00:00+00:00,9896.69,11300.07,8529.4,9641.29,13197.72
2017-11-30 00:00:00+00:00,9641.29,10895.75,8851.93,9801.08,9225.53
2017-12-01 00:00:00+00:00,9839.8,10897.49,9380.94,10774.86,10044.67
2017-12-02 00:00:00+00:00,10774.86,11187.89,10621.66,10890.4,14425.05
2017-12-03 00:00:00+00:00,10890.4,11824.03,10504.28,11169.13,11567.56
2017-12-04 00:00:00+00:00,11169.13,11598.98,10803.3,11578.32,9809.94
2017-12-05 00:00:00+00:00,11578.32,11852.44,11447.97,11699.44,13126.65
2017-12-06 00:00:00+00:00,11699.42,13614.22,11665.31,13568.2,20039.85
2017-12-07 00:00:00+00:00,13568.2,16645.53,13054.33,16594.99,25187.3
2017-12-08 00:00:00+00:00,16594.99,17200.06,14015.95,15879.91,33390.5
2017-12-09 00:00:00+00:00,15880.52,16267.98,12538.26,14655.87,26799.77
2017-12-10 00:00:00+00:00,14656.26,15715.77,12370.99,14901.63,33483.96
2017-12-11 00:00:00+00:00,14901.63,17468.88,14901.63,16567.85,24173.66
2017-12-12 00:00:00+00:00,16567.85,16975.67,15876.9,16349.27,19083.91
2017-12-13 00:00:00+00:00,16349.27,16543.76,14673.57,16018.67,21928.36
2017-12-14 00:00:00+00:00,16018.67,16448.15,15455.21,16298.99,18225.96
2017-12-15 00:00:00+00:00,16334.69,17989.8,16298.41,17516.81,16758.25
2017-12-16 00:00:00+00:00,17539.82,19535.16,17191.89,19105.33,10526.25
2017-12-17 00:00:00+00:00,19105.33,19798.26,18515.07,18898.62,18502.88
2017-12-18 00:00:00+00:00,18898.62,19297.78,17039.97,18854.95,20142.41
2017-12-19 00:00:00+00:00,18856.17,18949.85,16317.31,17281.25,25005.98
2017-12-20 00:00:00+00:00,17296.3,17719.24,14796.24,16468.16,26674.38
2017-12-21 00:00:00+00:00,16489.7,17309.35,14030.93,15456.32,32562.66
2017-12-22 00:00:00+00:00,15492.47,15699.07,10962.31,13337.46,59139.73
2017-12-23 00:00:00+00:00,13337.46,14949.95,12983.51,13312.27,29548.56
2017-12-24 00:00:00+00:00,13312.27,13820.56,11644.41,13500.06,46184.6
2017-12-25 00:00:00+00:00,13500.06,14299.05,12710.82,13699.38,27383.98
2017-12-26 00:00:00+00:00,13699.38,16049.3,13533.35,15697.34,27066.2
2017-12-27 00:00:00+00:00,15697.34,16496.6,14205.71,15447.91,27187.16
2017-12-28 00:00:00+00:00,15460.84,15540.05,13152.96,14180.08,35286.78
2017-12-29 00:00:00+00:00,14180.08,14980.8,13850.96,14379.06,27957.74
2017-12-30 00:00:00+00:00,14379.06,14397.52,11751.3,12340.25,34704.9
2017-12-31 00:00:00+00:00,12340.25,14049.63,12150.34,13740.81,23801.39
2018-01-01 00:00:00+00:00,13716.21,13817.41,12750.96,13400.89,19697.02
2018-01-02 00:00:00+00:00,13379.7,15467.61,12893.23,14680.72,33141.46
2018-01-03 00:00:00+00:00,14676.91,15307.26,14153.14,14913.26,28787.99
2018-01-04 00:00:00+00:00,14913.26,15279.71,13921.46,15079.74,28758.01
2018-01-05 00:00:00+00:00,15079.81,17172.92,14601.21,16980.57,38050.8
2018-01-06 00:00:00+00:00,16980.57,17136.93,16012.75,17085.79,26536.05
2018-01-07 00:00:00+00:00,17065.58,17096.91,15613.65,16150.91,20414.54
2018-01-08 00:00:00+00:00,16218.66,16320.63,12833.68,14903.5,36419.85
2018-01-09 00:00:00+00:00,14903.5,15498.5,14014.85,14390.57,23541.27
2018-01-10 00:00:00+00:00,14390.57,14952.57,13136.69,14880.17,28595.29
2018-01-11 00:00:00+00:00,14880.17,14966.01,11415.78,13224.4,47023.04
2018-01-12 00:00:00+00:00,13224.4,14107.78,12503.46,13736.91,27727.33
2018-01-13 00:00:00+00:00,13736.91,14576.06,13707.48,14209.34,22442.05
2018-01-14 00:00:00+00:00,14209.06,14337.78,12573.98,13476.21,28433.58
2018-01-15 00:00:00+00:00,13479.07,14246.44,13150.62,13471.49,24997.5
2018-01-16 00:00:00+00:00,13471.77,13542.64,9036.24,10902.12,79390.3
2018-01-17 00:00:00+00:00,10902.12,11679.15,9033.42,11000.06,88027.76
2018-01-18 00:00:00+00:00,11000.06,11877.52,10436.42,10961.47,70482.37
2018-01-19 00:00:00+00:00,10961.42,11774.59,10362.51,11470.93,48902.94
2018-01-20 00:00:00+00:00,11473.64,13097.26,11412.22,12766.66,47655.29
2018-01-21 00:00:00+00:00,12766.66,12801.62,10965.3,11525.57,62892.82
2018-01-22 00:00:00+00:00,11525.57,11925.74,9899.38,10757.77,64109.71
2018-01-23 00:00:00+00:00,10757.77,11396.8,9906.12,10806.03,58907.72
2018-01-24 00:00:00+00:00,10798.98,11569.44,10500.85,11367.45,45283.16
2018-01-25 00:00:00+00:00,11342.88,11792.09,10950.88,11175.41,39848.07
2018-01-26 00:00:00+00:00,11175.41,11640.81,10312.19,11089.55,53132.11
2018-01-27 00:00:00+00:00,11089.55,11649.07,10844.21,11497.93,36434.2
2018-01-28 00:00:00+00:00,11497.9,12241.75,11408.78,11880.07,34463.32
2018-01-29 00:00:00+00:00,11880.08,11974.97,11140.73,11251.13,29527.29
2018-01-30 00:00:00+00:00,11251.13,11308.34,9901.36,10232.35,44325.77
2018-01-31 00:00:00+00:00,10237.48,10425.67,9701.93,10296.6,37522.15
2018-02-01 00:00:00+00:00,10284.74,10334.71,8752.17,9231.73,59523.24
2018-02-02 00:00:00+00:00,9231.73,9250.31,8010.08,8870.38,78895.63
2018-02-03 00:00:00+00:00,8872.8,9476.81,8230.83,9200.08,52630.96
2018-02-04 00:00:00+00:00,9200.08,9365.54,7931.39,8187.01,52212.32
2018-02-05 00:00:00+00:00,8187.02,8382.15,6625.05,6916.23,94957.89
2018-02-06 00:00:00+00:00,6916.35,7877.32,6000.29,7668.33,142266.85
2018-02-07 00:00:00+00:00,7668.33,8475.27,7150.7,7594.18,97627.92
2018-02-08 00:00:00+00:00,7598.09,8676.29,7525.7,8271.02,29357.23
2018-02-09 00:00:00+00:00,8264.99,8715.89,7769.51,8688.06,48278.48
2018-02-10 00:00:00+00:00,8684.82,9046.82,8140.75,8539.67,77419.49
2018-02-11 00:00:00+00:00,8533.79,8545.0,7780.72,8065.06,78496.98
2018-02-12 00:00:00+00:00,8060.49,8975.87,8058.14,8895.18,76239.2
2018-02-13 00:00:00+00:00,8896.63,8933.43,8359.05,8536.83,64214.64
2018-02-14 00:00:00+00:00,8536.19,9488.36,8532.56,9454.6,71229.68
2018-02-15 00:00:00+00:00,9448.82,10201.68,9310.41,10029.51,84701.6
2018-02-16 00:00:00+00:00,10019.6,10296.23,9668.53,10163.05,67346.02
2018-02-17 00:00:00+00:00,10164.68,11070.01,10054.89,11040.0,73986.03
2018-02-18 00:00:00+00:00,11044.27,11261.87,10092.79,10380.06,93151.31
2018-02-19 00:00:00+00:00,10387.04,11244.05,10289.13,11153.48,68768.75
2018-02-20 00:00:00+00:00,11148.44,11778.68,11111.6,11206.87,80048.63
2018-02-21 00:00:00+00:00,11208.9,11287.02,10216.39,10447.21,101983.86
2018-02-22 00:00:00+00:00,10446.59,10925.72,9694.05,9813.11,98887.85
2018-02-23 00:00:00+00:00,9816.56,10421.09,9575.5,10155.82,90797.32
2018-02-24 00:00:00+00:00,10143.79,10487.4,9362.41,9685.92,74122.3
2018-02-25 00:00:00+00:00,9685.71,9837.78,9286.91,9560.83,59203.15
2018-02-26 00:00:00+00:00,9567.62,10435.02,9363.3,10314.29,67533.3
2018-02-27 00:00:00+00:00,10314.41,10865.83,10130.88,10596.63,65937.64
2018-02-28 00:00:00+00:00,10574.42,11075.74,10298.01,10333.62,67040.1
2018-03-01 00:00:00+00:00,10329.18,11056.57,10242.76,10919.74,61671.29
2018-03-02 00:00:00+00:00,10919.75,11192.02,10772.66,11022.33,59339.72
2018-03-03 00:00:00+00:00,11025.71,11525.65,11019.88,11462.08,59015.24
2018-03-04 00:00:00+00:00,11456.41,11555.58,11071.53,11525.59,55077.81
2018-03-05 00:00:00+00:00,11520.02,11692.25,11427.31,11498.27,50386.78
2018-03-06 00:00:00+00:00,11498.27,11498.27,10568.64,10717.77,68829.23
2018-03-07 00:00:00+00:00,10719.17,10891.69,9442.72,9878.68,89468.4
2018-03-08 00:00:00+00:00,9888.96,10094.61,9093.7,9283.11,77448.99
2018-03-09 00:00:00+00:00,9283.18,9402.31,8343.25,9227.51,101912.73
2018-03-10 00:00:00+00:00,9226.58,9479.11,8691.36,8769.42,81184.03
2018-03-11 00:00:00+00:00,8772.42,9712.39,8454.08,9516.68,85525.32
2018-03-12 00:00:00+00:00,9518.7,9877.08,8791.66,9129.42,74377.81
2018-03-13 00:00:00+00:00,9129.45,9464.92,8843.69,9140.63,69149.83
2018-03-14 00:00:00+00:00,9147.12,9328.29,7928.5,8185.12,80981.64
2018-03-15 00:00:00+00:00,8184.66,8419.81,7661.31,8243.52,85593.09
2018-03-16 00:00:00+00:00,8243.43,8592.86,7915.65,8293.26,71565.35
2018-03-17 00:00:00+00:00,8279.01,8333.97,7734.03,7852.73,65232.89
2018-03-18 00:00:00+00:00,7847.8,8276.15,7325.29,8185.36,98117.42
2018-03-19 00:00:00+00:00,8184.23,8687.14,8098.83,8605.83,93856.85
2018-03-20 00:00:00+00:00,8606.08,9025.0,8299.26,8900.25,83648.94
2018-03-21 00:00:00+00:00,8899.86,9166.56,8757.14,8891.06,74383.86
2018-03-22 00:00:00+00:00,8889.15,9096.24,8477.35,8720.95,71439.93
2018-03-23 00:00:00+00:00,8722.0,8907.32,8280.96,8900.6,69099.94
2018-03-24 00:00:00+00:00,8899.57,8993.71,8500.14,8536.09,58035.27
2018-03-25 00:00:00+00:00,8539.3,8657.85,8368.35,8462.25,50845.98
2018-03-26 00:00:00+00:00,8464.7,8505.58,7846.01,8129.52,76100.86
2018-03-27 00:00:00+00:00,8131.25,8211.53,7740.68,7787.87,69841.39
2018-03-28 00:00:00+00:00,7789.46,8100.99,7740.8,7945.83,58324.15
2018-03-29 00:00:00+00:00,7946.4,7973.49,6958.03,7126.12,93824.45
2018-03-30 00:00:00+00:00,7126.39,7288.61,6607.47,6844.22,112527.99
2018-03-31 00:00:00+00:00,6845.11,7211.2,6784.77,6925.58,76381.07
2018-04-01 00:00:00+00:00,6926.46,7039.24,6441.34,6815.19,81694.21
2018-04-02 00:00:00+00:00,6812.28,8190.82,6771.06,7056.48,67137.93
2018-04-03 00:00:00+00:00,7057.52,7508.89,7014.16,7410.08,71160.3
2018-04-04 00:00:00+00:00,7408.24,7418.96,6713.28,6795.95,74174.75
2018-04-05 00:00:00+00:00,6797.47,6896.51,6575.99,6764.63,70123.78
2018-04-06 00:00:00+00:00,6766.22,6844.13,6504.49,6602.73,52741.83
2018-04-07 00:00:00+00:00,6604.32,7062.02,6591.75,6892.84,58205.58
2018-04-08 00:00:00+00:00,6892.8,7103.87,6885.81,7013.07,42896.99
2018-04-09 00:00:00+00:00,7017.32,7180.85,6617.9,6776.08,63170.08
2018-04-10 00:00:00+00:00,6777.81,6882.09,6660.99,6835.72,44359.91
2018-04-11 00:00:00+00:00,6837.92,6980.48,6792.86,6949.44,46232.84
2018-04-12 00:00:00+00:00,6953.29,7981.79,6757.7,7921.28,94756.98
2018-04-13 00:00:00+00:00,7921.29,8223.9,7740.99,7869.97,89763.75
2018-04-14 00:00:00+00:00,7875.93,8178.44,7816.83,7997.6,59130.77
2018-04-15 00:00:00+00:00,7997.58,8412.89,7994.58,8352.71,52346.85
2018-04-16 00:00:00+00:00,8350.87,8406.34,7884.27,8062.37,64429.02
2018-04-17 00:00:00+00:00,8063.14,8164.0,7834.23,7887.29,56754.01
2018-04-18 00:00:00+00:00,7888.31,8224.8,7873.21,8169.46,51107.57
2018-04-19 00:00:00+00:00,8169.7,8292.54,8101.06,8273.73,52609.81
2018-04-20 00:00:00+00:00,8276.04,8919.35,8194.88,8857.38,68250.66
2018-04-21 00:00:00+00:00,8856.17,9030.15,8589.62,8915.7,67944.84
2018-04-22 00:00:00+00:00,8915.29,9018.71,8738.62,8792.24,54910.75
2018-04-23 00:00:00+00:00,8794.29,8981.29,8761.81,8942.41,50907.72
2018-04-24 00:00:00+00:00,8942.36,9729.68,8921.81,9636.35,75453.72
2018-04-25 00:00:00+00:00,9631.27,9751.1,8755.2,8867.3,111533.65
2018-04-26 00:00:00+00:00,8870.21,9300.21,8659.8,9287.03,76236.92
2018-04-27 00:00:00+00:00,9275.72,9381.84,8901.25,8925.05,66802.87
2018-04-28 00:00:00+00:00,8922.73,9427.46,8875.03,9350.98,61559.17
2018-04-29 00:00:00+00:00,9350.05,9573.23,9170.17,9415.64,63403.21
2018-04-30 00:00:00+00:00,9417.11,9462.61,9128.2,9244.86,57710.02
2018-05-01 00:00:00+00:00,9246.96,9246.96,8822.64,9073.81,62890.87
2018-05-02 00:00:00+00:00,9073.2,9272.63,8213.71,9250.18,53326.43
2018-05-03 00:00:00+00:00,9250.31,9826.42,9168.63,9752.34,76401.89
2018-05-04 00:00:00+00:00,9751.91,9825.86,9540.36,9706.57,63959.17
2018-05-05 00:00:00+00:00,9713.03,9998.41,9689.74,9861.52,67708.33
2018-05-06 00:00:00+00:00,9871.54,9976.62,9437.89,9662.98,68323.94
2018-05-07 00:00:00+00:00,9661.61,9686.26,9196.59,9374.04,70415.92
2018-05-08 00:00:00+00:00,9370.67,9471.05,9072.26,9186.52,59148.27
2018-05-09 00:00:00+00:00,9188.32,9383.49,8975.6,9313.91,59302.54
2018-05-10 00:00:00+00:00,9316.24,9390.85,8993.3,9017.65,62149.64
2018-05-11 00:00:00+00:00,9016.17,9017.87,8345.45,8393.33,87324.38
2018-05-12 00:00:00+00:00,8394.2,8639.31,8141.52,8459.31,78373.72
2018-05-13 00:00:00+00:00,8459.31,8753.32,8303.78,8680.42,61380.51
2018-05-14 00:00:00+00:00,8679.01,8871.74,8290.82,8662.45,74230.59
2018-05-15 00:00:00+00:00,8662.63,8843.33,8420.08,8468.66,63188.23
2018-05-16 00:00:00+00:00,8467.96,8483.98,8090.82,8337.76,64657.75
2018-05-17 00:00:00+00:00,8334.71,8453.71,7998.08,8048.79,58474.83
2018-05-18 00:00:00+00:00,8048.79,8273.89,7917.61,8236.33,58110.56
2018-05-19 00:00:00+00:00,8236.13,8384.04,8127.54,8246.83,45790.65
2018-05-20 00:00:00+00:00,8243.56,8584.56,8168.33,8526.7,49083.52
2018-05-21 00:00:00+00:00,8526.94,8569.47,8316.01,8379.31,49854.46
2018-05-22 00:00:00+00:00,8379.79,8398.56,7406.26,7978.16,55295.34
2018-05-23 00:00:00+00:00,7978.17,8028.7,7432.93,7499.67,78822.08
2018-05-24 00:00:00+00:00,7498.12,7720.26,7272.7,7578.3,72899.4
2018-05-25 00:00:00+00:00,7578.3,7645.62,7328.61,7454.69,56886.9
2018-05-26 00:00:00+00:00,7458.38,7609.01,7306.93,7336.66,44714.89
2018-05-27 00:00:00+00:00,7336.68,7389.42,7229.72,7345.86,44621.43
2018-05-28 00:00:00+00:00,7346.02,7430.72,7067.6,7099.38,56837.48
2018-05-29 00:00:00+00:00,7101.26,7526.28,7042.54,7457.36,68727.09
2018-05-30 00:00:00+00:00,7459.58,7560.74,7276.51,7385.67,58037.93
2018-05-31 00:00:00+00:00,7381.39,7616.1,7333.07,7489.52,59350.77
2018-06-01 00:00:00+00:00,7488.57,7601.15,7357.1,7518.85,55256.68
2018-06-02 00:00:00+00:00,7518.09,7692.19,7455.41,7638.26,48911.38
2018-06-03 00:00:00+00:00,7638.26,7773.52,7602.02,7717.4,54628.74
2018-06-04 00:00:00+00:00,7718.55,7753.88,7450.05,7487.58,61656.08
2018-06-05 00:00:00+00:00,7487.27,7670.06,7364.53,7623.42,60407.55
2018-06-06 00:00:00+00:00,7622.99,7692.46,7485.37,7658.2,56580.59
2018-06-07 00:00:00+00:00,7658.21,7754.48,7636.07,7688.05,45665.35
2018-06-08 00:00:00+00:00,7689.46,7703.0,7540.3,7611.35,47638.51
2018-06-09 00:00:00+00:00,7611.04,7682.92,7464.48,7493.13,45792.22
2018-06-10 00:00:00+00:00,7493.14,7493.14,6633.82,6763.99,87606.17
2018-06-11 00:00:00+00:00,6763.99,6910.86,6629.25,6877.12,79793.1
2018-06-12 00:00:00+00:00,6877.13,6884.91,6464.75,6551.15,79865.11
2018-06-13 00:00:00+00:00,6551.15,6615.12,6146.75,6299.49,93369.81
2018-06-14 00:00:00+00:00,6299.54,6709.89,6268.74,6640.97,91497.15
2018-06-15 00:00:00+00:00,6641.87,6652.79,6375.89,6396.92,72445.19
2018-06-16 00:00:00+00:00,6396.92,6552.01,6341.23,6492.65,55607.42
2018-06-17 00:00:00+00:00,6492.65,6585.89,6436.41,6447.24,53961.9
2018-06-18 00:00:00+00:00,6451.07,6798.16,6395.86,6717.17,65713.91
2018-06-19 00:00:00+00:00,6716.93,6836.81,6672.97,6748.1,61403.87
2018-06-20 00:00:00+00:00,6746.56,6809.87,6562.22,6767.92,64722.13
2018-06-21 00:00:00+00:00,6768.01,6800.65,6686.72,6723.93,58962.46
2018-06-22 00:00:00+00:00,6723.92,6737.07,5945.79,6059.34,96102.01
2018-06-23 00:00:00+00:00,6059.34,6267.07,6023.69,6166.17,63590.82
2018-06-24 00:00:00+00:00,6165.99,6256.71,5774.89,6152.3,89463.84
2018-06-25 00:00:00+00:00,6152.6,6341.96,6098.64,6252.05,87482.35
2018-06-26 00:00:00+00:00,6252.05,6266.45,6052.25,6077.27,66998.84
2018-06-27 00:00:00+00:00,6074.17,6185.48,6011.26,6144.88,61814.95
2018-06-28 00:00:00+00:00,6144.47,6172.01,5846.16,5871.46,83330.08
2018-06-29 00:00:00+00:00,5870.57,6294.48,5811.92,6212.93,99916.8
2018-06-30 00:00:00+00:00,6212.87,6513.31,6203.62,6403.62,102216.98
2018-07-01 00:00:00+00:00,6403.97,6447.3,6275.27,6370.05,165475.57
2018-07-02 00:00:00+00:00,6369.44,6685.01,6293.4,6621.67,116200.86
2018-07-03 00:00:00+00:00,6621.66,6681.38,6476.71,6517.41,118944.8
2018-07-04 00:00:00+00:00,6518.12,6782.82,6436.4,6603.48,94889.48
2018-07-05 00:00:00+00:00,6603.48,6693.15,6473.19,6543.56,156972.96
2018-07-06 00:00:00+00:00,6543.56,6648.6,6455.7,6622.85,191992.38
2018-07-07 00:00:00+00:00,6625.46,6818.05,6536.23,6775.9,182585.19
2018-07-08 00:00:00+00:00,6775.86,6792.51,6695.64,6722.7,176670.71
2018-07-09 00:00:00+00:00,6723.05,6814.44,6645.15,6675.46,334877.39
2018-07-10 00:00:00+00:00,6678.21,6699.54,6303.91,6321.52,273265.36
2018-07-11 00:00:00+00:00,6321.59,6420.16,6307.19,6398.1,265384.98
2018-07-12 00:00:00+00:00,6397.9,6398.72,6087.76,6244.79,278186.42
2018-07-13 00:00:00+00:00,6245.37,6336.65,6131.55,6219.27,258163.29
2018-07-14 00:00:00+00:00,6219.16,6319.62,6183.94,6251.72,303347.7
2018-07-15 00:00:00+00:00,6251.14,6393.27,6231.77,6354.71,190702.62
2018-07-16 00:00:00+00:00,6353.73,6744.44,6335.5,6726.14,225294.01
2018-07-17 00:00:00+00:00,6724.14,7447.38,6656.8,7314.35,257935.94
2018-07-18 00:00:00+00:00,7315.3,7573.57,7238.72,7379.17,247788.49
2018-07-19 00:00:00+00:00,7379.33,7559.8,7277.45,7474.16,205377.77
2018-07-20 00:00:00+00:00,7474.09,7686.19,7289.27,7339.26,184291.09
2018-07-21 00:00:00+00:00,7339.26,7456.66,7219.9,7403.93,159413.66
2018-07-22 00:00:00+00:00,7403.93,7575.68,7346.91,7403.38,229542.23
2018-07-23 00:00:00+00:00,7403.38,7803.43,7383.53,7717.27,212784.06
2018-07-24 00:00:00+00:00,7717.3,8478.08,7697.49,8414.79,197236.71
2018-07-25 00:00:00+00:00,8407.81,8484.14,8057.53,8173.44,181844.7
2018-07-26 00:00:00+00:00,8174.06,8308.08,7858.24,7935.07,167276.52
2018-07-27 00:00:00+00:00,7935.16,8277.0,7807.13,8188.37,159392.83
2018-07-28 00:00:00+00:00,8188.27,8234.15,8070.69,8212.75,150958.36
2018-07-29 00:00:00+00:00,8213.07,8287.7,8124.56,8220.45,139628.05
2018-07-30 00:00:00+00:00,8220.45,8264.58,7870.92,8181.84,163622.47
2018-07-31 00:00:00+00:00,8181.86,8209.52,7644.22,7730.27,202017.63
2018-08-01 00:00:00+00:00,7729.94,7749.06,7447.63,7607.82,174879.45
2018-08-02 00:00:00+00:00,7608.1,7694.62,7470.94,7530.36,170912.78
2018-08-03 00:00:00+00:00,7530.2,7531.02,7288.87,7414.32,164920.23
2018-08-04 00:00:00+00:00,7414.27,7490.53,6944.48,7011.55,147386.38
2018-08-05 00:00:00+00:00,7011.55,7083.73,6894.65,7027.85,150752.52
2018-08-06 00:00:00+00:00,7027.43,7145.89,6849.77,6936.5,138794.39
2018-08-07 00:00:00+00:00,6936.5,7143.98,6678.8,6723.77,206824.69
2018-08-08 00:00:00+00:00,6723.77,6724.35,6142.53,6280.41,207324.94
2018-08-09 00:00:00+00:00,6279.79,6615.03,6191.12,6528.37,221190.59
2018-08-10 00:00:00+00:00,6528.63,6567.79,6042.78,6144.34,268673.86
2018-08-11 00:00:00+00:00,6144.51,6454.44,6000.86,6229.22,222481.01
2018-08-12 00:00:00+00:00,6228.9,6434.45,6157.25,6309.14,175784.12
2018-08-13 00:00:00+00:00,6309.14,6515.62,6161.05,6251.86,184028.5
2018-08-14 00:00:00+00:00,6251.86,6253.07,5890.82,6184.92,212225.57
2018-08-15 00:00:00+00:00,6184.92,6590.06,6180.3,6267.67,198945.14
2018-08-16 00:00:00+00:00,6266.37,6468.81,6218.74,6311.39,164059.96
2018-08-17 00:00:00+00:00,6311.34,6578.95,6291.44,6578.95,182916.0
2018-08-18 00:00:00+00:00,6578.99,6612.82,6301.93,6387.97,166031.96
2018-08-19 00:00:00+00:00,6388.05,6534.0,6308.18,6475.68,138844.77
2018-08-20 00:00:00+00:00,6476.73,6523.53,6235.57,6258.94,137518.03
2018-08-21 00:00:00+00:00,6258.94,6493.06,6244.16,6473.98,131282.65
2018-08-22 00:00:00+00:00,6473.98,6857.67,6264.13,6352.51,179921.68
2018-08-23 00:00:00+00:00,6352.52,6547.42,6346.54,6522.64,137874.13
2018-08-24 00:00:00+00:00,6522.64,6714.06,6472.77,6685.44,165995.69
2018-08-25 00:00:00+00:00,6683.02,6784.78,6659.01,6735.13,105416.59
2018-08-26 00:00:00+00:00,6735.13,6771.94,6574.48,6702.7,122625.55
2018-08-27 00:00:00+00:00,6702.7,6916.55,6655.5,6898.11,130373.04
2018-08-28 00:00:00+00:00,6898.11,7125.6,6866.91,7076.96,151354.71
2018-08-29 00:00:00+00:00,7076.96,7125.76,6937.4,7033.47,161964.43
2018-08-30 00:00:00+00:00,7032.55,7065.88,6806.14,6978.88,173010.44
2018-08-31 00:00:00+00:00,6978.88,7085.3,6894.85,7014.81,161677.9
2018-09-01 00:00:00+00:00,7014.81,7263.9,7013.73,7202.39,157182.73
